IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Type,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
SMTZ23_10000187,WORSMTZ_186,#N/A,46.3809,78722,SMTZ23_1000018774,SMTZ23_10000187.235,CDS,62841,63437,596,646627814,646564526,48.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.36,pfam01558,KO:K00180,48.1,EC:1.2.7.8
SMTZ23_10002489,WORSMTZ_2488,#N/A,48.7027,48987,SMTZ23_100024895,SMTZ23_10002489.14,CDS,4288,4887,599,646627814,646564526,50.3,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,33.51,pfam01558,KO:K00180,50.3,EC:1.2.7.8
SMTZ23_10001964,WORSMTZ_1963,#N/A,56.9414,29713,SMTZ23_100019648,SMTZ23_10001964.26,CDS,6464,7063,599,646627814,646564526,50.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,27.59,pfam01558,KO:K00180,50.8,EC:1.2.7.8
SMTZ23_10003911,WORSMTZ_3910,#N/A,49.9859,24887,SMTZ23_1000391126,SMTZ23_10003911.83,CDS,22883,24070,1187,646628022,646564526,60.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,49.74,pfam00202,KO:K00821,60.4,EC:2.6.1.11
SMTZ23_10003615,WORSMTZ_3614,#N/A,53.1432,22159,SMTZ23_1000361519,SMTZ23_10003615.66,CDS,18172,18768,596,646627814,646564526,51.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,26.63,pfam01558,KO:K00180,51.9,EC:1.2.7.8
SMTZ23_10005413,WORSMTZ_5412,#N/A,53.3314,20187,SMTZ23_1000541315,SMTZ23_10005413.52,CDS,14849,15448,599,646627814,646564526,51.3,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.15,pfam01558,KO:K00180,51.3,EC:1.2.7.8
SMTZ23_10010404,WORSMTZ_10403,#N/A,53.2769,20080,SMTZ23_1001040418,SMTZ23_10010404.61,CDS,16962,17567,605,646627814,646564526,53.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,32.66,pfam01558,KO:K00180,53.4,EC:1.2.7.8
SMTZ23_10007770,WORSMTZ_7769,#N/A,54.1677,15428,SMTZ23_1000777014,SMTZ23_10007770.43,CDS,11102,11707,605,646627814,646564526,51.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.14,pfam01558,KO:K00180,51.9,EC:1.2.7.8
SMTZ23_10014266,WORSMTZ_14265,#N/A,53.3831,15001,SMTZ23_1001426611,SMTZ23_10014266.35,CDS,9345,9941,596,646627814,646564526,52.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,27.14,pfam01558,KO:K00180,52.9,EC:1.2.7.8
SMTZ23_10035846,WORSMTZ_35845,#N/A,53.0525,11466,SMTZ23_100358462,SMTZ23_10035846.6,CDS,695,1291,596,646627814,646564526,51.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,26.5,pfam01558,KO:K00180,51.9,EC:1.2.7.8
SMTZ23_10046350,WORSMTZ_46349,#N/A,54.5051,9922,SMTZ23_100463509,SMTZ23_10046350.27,CDS,6806,7402,596,646627814,646564526,51.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.36,pfam01558,KO:K00180,51.6,EC:1.2.7.8
SMTZ23_10040315,WORSMTZ_40314,#N/A,52.6114,9133,SMTZ23_100403154,SMTZ23_10040315.12,CDS,1766,2824,1058,646628022,646564526,65.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.85,pfam00202,KO:K00821,65.1,EC:2.6.1.11
SMTZ23_10037651,WORSMTZ_37650,#N/A,49.7689,8437,SMTZ23_100376516,SMTZ23_10037651.19,CDS,5470,6687,1217,646628022,646564526,65.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,51.06,pfam00202,KO:K00821,65.9,EC:2.6.1.11
SMTZ23_10025304,WORSMTZ_25303,#N/A,50.6575,8289,SMTZ23_100253044,SMTZ23_10025304.12,CDS,3294,4496,1202,646628022,646564526,65.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,51.14,pfam00202,KO:K00821,65.1,EC:2.6.1.11
SMTZ23_10031557,WORSMTZ_31556,#N/A,53.9314,7313,SMTZ23_100315576,SMTZ23_10031557.18,CDS,4835,5434,599,646627814,646564526,50.3,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,33.17,pfam01558,KO:K00180,50.3,EC:1.2.7.8
SMTZ23_10045209,WORSMTZ_45208,#N/A,49.0172,7275,SMTZ23_1004520910,SMTZ23_10045209.30,CDS,6593,7189,596,646627814,646564526,47.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,27.64,pfam01558,KO:K00180,47.6,EC:1.2.7.8
SMTZ23_10068495,WORSMTZ_109972,#N/A,53.9057,7233,SMTZ23_100684958,SMTZ23_10068495.24,CDS,5668,6855,1187,646628022,646564526,68.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,49.1,pfam00202,KO:K00821,68.6,EC:2.6.1.11
SMTZ23_10034443,WORSMTZ_34442,#N/A,52.9217,6948,SMTZ23_100344432,SMTZ23_10034443.4,CDS,138,743,605,646627814,646564526,51.3,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,29.65,pfam01558,KO:K00180,51.3,EC:1.2.7.8
SMTZ23_10071736,WORSMTZ_182858,#N/A,49.9925,6695,SMTZ23_100717366,SMTZ23_10071736.19,CDS,4187,4783,596,646627814,646564526,49.7,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,26.63,pfam01558,KO:K00180,49.7,EC:1.2.7.8
SMTZ23_10039765,WORSMTZ_39764,#N/A,56.9151,6399,SMTZ23_100397652,SMTZ23_10039765.5,CDS,511,1710,1199,646628022,646564526,69.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,52.88,pfam00202,KO:K00821,69.6,EC:2.6.1.11
SMTZ23_10041340,WORSMTZ_41339,#N/A,50.1519,6255,SMTZ23_100413403,SMTZ23_10041340.8,CDS,1593,2786,1193,646628022,646564526,68.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,51.39,pfam00202,KO:K00821,68.1,EC:2.6.1.11
SMTZ23_10041677,WORSMTZ_41676,#N/A,57.5972,6226,SMTZ23_100416772,SMTZ23_10041677.5,CDS,1027,1632,605,646627814,646564526,49.2,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,25.77,pfam01558,KO:K00180,49.2,EC:1.2.7.8
SMTZ23_10060912,WORSMTZ_62862,#N/A,59.6332,5398,SMTZ23_100609123,SMTZ23_10060912.9,CDS,658,1584,926,646628022,646564526,65.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi GT,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,51.16,pfam00202,KO:K00821,65.8,EC:2.6.1.11
SMTZ23_10072496,WORSMTZ_376500,43,58.6709,7208,SMTZ23_100724966,SMTZ23_10072496.21,CDS,3341,4273,932,646446584,646311919,70.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,51.38,pfam02775,KO:K01652,70.1,EC:2.2.1.6
SMTZ23_10017978,WORSMTZ_17977,#N/A,49.1369,19407,SMTZ23_100179785,SMTZ23_10017978.16,CDS,3068,3757,689,646446393,646311919,61.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Aminotransferase class-V,pfam00266,COG0075,47.11,pfam00266,KO:K05912,61.4,
SMTZ23_10001189,WORSMTZ_1188,#N/A,47.9535,36819,SMTZ23_1000118923,SMTZ23_10001189.63,CDS,12495,13232,737,646446293,646311919,59.2,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,50.4,pfam00557,KO:K01265,59.2,EC:3.4.11.18
SMTZ23_10007253,WORSMTZ_7252,#N/A,46.6964,29589,SMTZ23_1000725337,SMTZ23_10007253.109,CDS,22883,23620,737,646446293,646311919,58.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,46.77,pfam00557,KO:K01265,58.4,EC:3.4.11.18
SMTZ23_10002074,WORSMTZ_2073,#N/A,49.6469,28604,SMTZ23_1000207430,SMTZ23_10002074.90,CDS,18399,19136,737,646446293,646311919,57.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,47.18,pfam00557,KO:K01265,57.1,EC:3.4.11.18
SMTZ23_10009030,WORSMTZ_9029,#N/A,48.8864,26132,SMTZ23_1000903024,SMTZ23_10009030.77,CDS,24151,25953,1802,646446326,646311919,52,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,47.67,pfam01380,KO:K00820,52,EC:2.6.1.16
SMTZ23_10005907,WORSMTZ_5906,#N/A,48.3659,21112,SMTZ23_1000590727,SMTZ23_10005907.79,CDS,15460,16197,737,646446293,646311919,59.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,49.6,pfam00557,KO:K01265,59.6,EC:3.4.11.18
SMTZ23_10016414,WORSMTZ_16413,#N/A,52.9002,17964,SMTZ23_100164148,SMTZ23_10016414.25,CDS,7434,9224,1790,646446326,646311919,53.7,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,47.77,pfam01380,KO:K00820,53.7,EC:2.6.1.16
SMTZ23_10006260,WORSMTZ_6259,#N/A,51.0523,17200,SMTZ23_1000626014,SMTZ23_10006260.42,CDS,7280,8017,737,646446293,646311919,60.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,48.79,pfam00557,KO:K01265,60.8,EC:3.4.11.18
SMTZ23_10017791,WORSMTZ_17790,#N/A,52.3992,15943,SMTZ23_1001779119,SMTZ23_10017791.46,CDS,8242,8979,737,646446293,646311919,60.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,48.79,pfam00557,KO:K01265,60.8,EC:3.4.11.18
SMTZ23_10008771,WORSMTZ_8770,#N/A,47.0707,15311,SMTZ23_1000877115,SMTZ23_10008771.44,CDS,7044,7811,767,646446293,646311919,62.7,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,49.61,pfam00557,KO:K01265,62.7,EC:3.4.11.18
SMTZ23_10037384,WORSMTZ_37383,#N/A,53.7164,14705,SMTZ23_1003738413,SMTZ23_10037384.42,CDS,7649,8398,749,646446293,646311919,63.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,54.4,pfam00557,KO:K01265,63.9,EC:3.4.11.18
SMTZ23_10019626,WORSMTZ_19625,#N/A,46.8409,13849,SMTZ23_1001962616,SMTZ23_10019626.47,CDS,7264,8013,749,646446293,646311919,64.3,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,51.6,pfam00557,KO:K01265,64.3,EC:3.4.11.18
SMTZ23_10047314,WORSMTZ_47313,#N/A,52.0346,11550,SMTZ23_100473146,SMTZ23_10047314.16,CDS,2993,3742,749,646446293,646311919,65.1,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,52,pfam00557,KO:K01265,65.1,EC:3.4.11.18
SMTZ23_10016712,WORSMTZ_16711,#N/A,50.5028,10441,SMTZ23_1001671218,SMTZ23_10016712.51,CDS,8906,9643,737,646446293,646311919,59.2,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,49.19,pfam00557,KO:K01265,59.2,EC:3.4.11.18
SMTZ23_10017236,WORSMTZ_17235,#N/A,54.7821,10257,SMTZ23_100172366,SMTZ23_10017236.18,CDS,3015,3773,758,646446293,646311919,66.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,53.78,pfam00557,KO:K01265,66.4,EC:3.4.11.18
SMTZ23_10063767,WORSMTZ_74698,#N/A,46.5376,10123,SMTZ23_100637676,SMTZ23_10063767.20,CDS,2381,3118,737,646446293,646311919,59.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,47.98,pfam00557,KO:K01265,59.6,EC:3.4.11.18
SMTZ23_10058164,WORSMTZ_58163,#N/A,49.153,7615,SMTZ23_100581644,SMTZ23_10058164.10,CDS,1090,1866,776,646446293,646311919,62.5,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,52.33,pfam00557,KO:K01265,62.5,EC:3.4.11.18
SMTZ23_10035865,WORSMTZ_35864,#N/A,45.5631,6784,SMTZ23_100358659,SMTZ23_10035865.28,CDS,4123,4860,737,646446293,646311919,58.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,49.6,pfam00557,KO:K01265,58.4,EC:3.4.11.18
SMTZ23_10072312,WORSMTZ_259630,#N/A,45.9651,6196,SMTZ23_1007231214,SMTZ23_10072312.39,CDS,5681,6196,515,646446293,646311919,55.6,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,47.7,pfam00557,KO:K01265,55.6,EC:3.4.11.18
SMTZ23_10065569,WORSMTZ_85481,#N/A,45.1467,6171,SMTZ23_100655692,SMTZ23_10065569.6,CDS,846,1583,737,646446293,646311919,60,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,48.39,pfam00557,KO:K01265,60,EC:3.4.11.18
SMTZ23_10068101,WORSMTZ_105991,#N/A,44.154,5739,SMTZ23_100681019,SMTZ23_10068101.26,CDS,3930,4667,737,646446293,646311919,58.8,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,48.39,pfam00557,KO:K01265,58.8,EC:3.4.11.18
SMTZ23_10066646,WORSMTZ_93004,#N/A,50.5495,5369,SMTZ23_100666467,SMTZ23_10066646.22,CDS,3361,4041,680,646446293,646311919,61.9,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,51.05,pfam00557,KO:K01265,61.9,EC:3.4.11.18
SMTZ23_10068102,WORSMTZ_105992,#N/A,43.4027,5237,SMTZ23_100681029,SMTZ23_10068102.27,CDS,3933,4670,737,646446293,646311919,58.4,Bacteria;Chloroflexi;Dehalococcoidetes;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;mccartyi;Dehalococcoides mccartyi VS,Methionine aminopeptidase,COG0024,COG0024,47.98,pfam00557,KO:K01265,58.4,EC:3.4.11.18
SMTZ23_10030204,WORSMTZ_30203,43,52.1923,11084,SMTZ23_1003020411,SMTZ23_10030204.39,CDS,10699,11082,383,648069301,648028022,65.6,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,domain,pfam01855,COG0674,48.44,pfam01855,KO:K00174,65.6,EC:1.2.7.3
SMTZ23_10072009,WORSMTZ_206367,43,56.0105,5690,SMTZ23_100720098,SMTZ23_10072009.23,CDS,4355,4843,488,648069599,648028022,84.5,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,domain,pfam01855,COG0674,43.87,pfam01855,KO:K00169,84.5,EC:1.2.7.1
SMTZ23_10071681,WORSMTZ_179946,43,57.9883,7367,SMTZ23_100716817,SMTZ23_10071681.23,CDS,2848,3573,725,648070055,648028022,66,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Methionine aminopeptidase,COG0024,COG0024,53.75,pfam00557,KO:K01265,66,EC:3.4.11.18
SMTZ23_10023104,WORSMTZ_23103,28-2,66.9075,8718,SMTZ23_100231048,SMTZ23_10023104.25,CDS,6641,7840,1199,648069904,648028022,57.5,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.81,pfam00202,KO:K00821,57.5,EC:2.6.1.11
SMTZ23_10005323,WORSMTZ_5322,#N/A,52.3001,19543,SMTZ23_1000532331,SMTZ23_10005323.92,CDS,19071,19541,470,648069599,648028022,82.6,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,domain,pfam01855,COG0674,43.15,pfam01855,KO:K00169,82.6,EC:1.2.7.1
SMTZ23_10017978,WORSMTZ_17977,#N/A,49.1369,19407,SMTZ23_100179786,SMTZ23_10017978.19,CDS,3747,4001,254,648069718,648028022,65.9,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Aminotransferase class-V,pfam00266,COG0075,50,pfam00266,KO:K05912,67.1,
SMTZ23_10036874,WORSMTZ_36873,#N/A,47.3371,14796,SMTZ23_100368744,SMTZ23_10036874.13,CDS,3076,3375,299,648069718,648028022,68.4,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Aminotransferase class-V,pfam00266,COG0075,53.61,pfam00266,KO:K05912,70.5,
SMTZ23_10056313,WORSMTZ_56312,#N/A,45.0896,9042,SMTZ23_100563131,SMTZ23_10056313.1,CDS,3,326,323,648069718,648028022,65.1,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Aminotransferase class-V,pfam00266,COG0075,54.13,pfam00266,KO:K05912,65.1,
SMTZ23_10027147,WORSMTZ_27146,#N/A,49.2525,8227,SMTZ23_1002714714,SMTZ23_10027147.35,CDS,7872,8225,353,648069599,648028022,74.6,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,domain,pfam01855,COG0674,42.11,pfam01855,KO:K00169,74.6,EC:1.2.7.1
SMTZ23_10068534,WORSMTZ_110306,#N/A,45.1459,6479,SMTZ23_100685345,SMTZ23_10068534.16,CDS,4090,4317,227,648069718,648028022,68.1,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Aminotransferase class-V,pfam00266,COG0075,44.44,pfam00266,KO:K05912,69.4,
SMTZ23_10039944,WORSMTZ_39943,#N/A,44.6742,6384,SMTZ23_100399449,SMTZ23_10039944.24,CDS,5880,6383,503,648069599,648028022,81.6,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,domain,pfam01855,COG0674,42.21,pfam01855,KO:K00169,81.6,EC:1.2.7.1
SMTZ23_10067330,WORSMTZ_98629,#N/A,40.2762,6227,SMTZ23_100673305,SMTZ23_10067330.14,CDS,2686,4497,1811,648070248,648028022,24.6,Bacteria;Chloroflexi;Dehalococcoidetes;unclassified Dehalococcoidetes;unclassified Dehalococcoidetes;Dehalogenimonas;lykanthroporepellens;Dehalogenimonas lykanthroporepellens BL-DC-9,Bacterial pre-peptidase C-terminal domain,pfam04151,COG3973,25,pfam04151,,,
